Time,Data
4.499,-0.1184839996979833
4.5,-0.12308933582988214
4.501,-0.1161750371489306
4.502,-0.0973157171043759
4.503,-0.08500149299494637
4.504,-0.091258781701142
4.505,-0.10663096811871763
4.506,-0.11092754242354157
4.507,-0.09868592413374544
4.508,-0.08408723302741603
4.509,-0.08553428892520813
4.51,-0.10584050379026642
4.511,-0.11398569752444787
4.512,-0.10439032701828621
4.513,-0.09657354840905613
4.514,-0.10165980651517674
4.515,-0.12021731261159214
4.516,-0.14149313585338905
4.517,-0.15067610601070794
4.518,-0.15004376870507416
4.519,-0.13754004814807083
4.52,-0.13797793622914917
4.521,-0.15219710056919333
4.522,-0.15492218348827125
4.523,-0.12275533994992842
4.524,-0.08275041345349594
4.525,-0.0642222125765162
4.526,-0.0654867999715414
4.527,-0.05854818475221946
4.528,-0.018257777258560134
4.529,0.043975541831673834
4.53,0.09879273662571159
4.531,0.14384835961850145
4.532,0.18591762728165775
4.533,0.2370042569223235
4.534,0.324869298928962
4.535,0.4374298122815071
4.536,0.5254210780133239
4.537,0.5725930543472505
4.538,0.6070494263886431
4.539,0.6785634422971777
4.54,0.792519914612135
4.541,0.9078361458565085
4.542,0.9883331074478123
4.543,1.029732146633174
4.544,1.070606062536993
4.545,1.1488243372605176
4.546,1.2649630591034489
4.547,1.3818640871667998
4.548,1.4517411438610965
4.549,1.4669775996795347
4.55,1.4727379698080165
4.551,1.511430059527983
4.552,1.5687725430641233
4.553,1.6043057045124778
4.554,1.5761187601338171
4.555,1.4847240363706617
4.556,1.3805410152385582
4.557,1.3170329097495894
4.558,1.2932408732335687
4.559,1.2630842090069776
4.56,1.1730086864677396
4.561,1.032947303617639
4.562,0.910341031708731
4.563,0.8364394259470892
4.564,0.7809259368064116
4.565,0.6989879268958406
4.566,0.5653452524980228
4.567,0.41986471404483655
4.568,0.30566245971351486
4.569,0.2266596613747665
4.57,0.15625638488155477
4.571,0.0724417058646892
4.572,-0.023467945170263852
4.573,-0.11233905948242044
4.574,-0.16036402630337035
4.575,-0.16164170533370703
4.576,-0.13704784079432006
4.577,-0.12475360811004371
4.578,-0.1370928523294711
4.579,-0.15107513889793878
4.58,-0.1540107092677726
4.581,-0.15098962045451977
4.582,-0.14214303034746864
4.583,-0.12890070545363727
4.584,-0.11895725613856097
4.585,-0.11530450121993631
4.586,-0.12133338732663973
4.587,-0.12093425793632888
4.588,-0.10601251843377942
4.589,-0.09306075357435227
4.59,-0.09043470488224567
4.591,-0.09884799848043094
4.592,-0.11474520505968544
4.593,-0.1172001359368676
4.594,-0.10282303247049597
4.595,-0.09949634828972988
4.596,-0.11628869737492542
4.597,-0.13777565717874668
4.598,-0.14725329912427831
4.599,-0.13466384002906204
4.6,-0.11873187750552065
4.601,-0.12537915572691544
4.602,-0.14579556078719547
4.603,-0.15448538463102002
4.604,-0.14897281365588877
4.605,-0.13677476821785245
4.606,-0.1371826423866139
4.607,-0.14663405079562206
4.608,-0.14828070379563957
4.609,-0.13543181914255525
4.61,-0.12329847216719504
4.611,-0.12589153687041066
4.612,-0.13970850187253636
4.613,-0.148679477924048
4.614,-0.1386312506455784
4.615,-0.11795298959263546
4.616,-0.11560440121198635
4.617,-0.13736074911464302
4.618,-0.15780907561405536
4.619,-0.14740849859304186
4.62,-0.11865096879608018
4.621,-0.10854125527651423
4.622,-0.11981724265507922
4.623,-0.13643057564401678
4.624,-0.13511580963977896
4.625,-0.11202905198258412
4.626,-0.09021680824234775
4.627,-0.1021817413904277
4.628,-0.12718545742230222
4.629,-0.13413228678356703
4.63,-0.11755275065363396
4.631,-0.09351197149070094
4.632,-0.08390632630509391
4.633,-0.10396378445384065
4.634,-0.11629728543608747
4.635,-0.10129619099378918
4.636,-0.07129902742137416
4.637,-0.05716565623895552
4.638,-0.07975535111858635
4.639,-0.10082412006695726
4.64,-0.08833548825324417
4.641,-0.06495306355599906
4.642,-0.05783855590123756
4.643,-0.07599527837262614
4.644,-0.10255870520497629
4.645,-0.10550346844470686
4.646,-0.08371383953973908
4.647,-0.06422721160130686
4.648,-0.06434808809252211
4.649,-0.08547350666702039
4.65,-0.10505016540735676
4.651,-0.09420239785024646
4.652,-0.06817166779158297
4.653,-0.06722483226893095
4.654,-0.09488227526779305
4.655,-0.12839301068665765
4.656,-0.12822881691594534
4.657,-0.1002059890022852
4.658,-0.08778855002364024
4.659,-0.10177396365911168
4.66,-0.12535585044662703
4.661,-0.14029226919436985
4.662,-0.13861621621267065
4.663,-0.12467498975327283
4.664,-0.11368245236568508
4.665,-0.10921658931114012
4.666,-0.1124427193059986
4.667,-0.11817904167931716
4.668,-0.12628119464793544
4.669,-0.1317789083458001
4.67,-0.11653021420354365
4.671,-0.08430158187619796
4.672,-0.07152927305523052
4.673,-0.09006887092873435
4.674,-0.11578709031300426
4.675,-0.11590533723699016
4.676,-0.083071407147013
4.677,-0.0441888109562302
4.678,-0.05005526799821758
4.679,-0.08411488150783497
4.68,-0.10301599888338174
4.681,-0.08631882177951529
4.682,-0.045918821740207526
4.683,-0.021911923971739897
4.684,-0.049332918078405015
4.685,-0.09709314293232528
4.686,-0.11648355950882539
4.687,-0.0923426399407818
4.688,-0.0553157364155684
4.689,-0.050456252449631915
4.69,-0.08895762758971676
4.691,-0.12402011839642219
4.692,-0.1263784843761357
4.693,-0.10636993199946237
4.694,-0.09291934261004049
4.695,-0.1064385404340155
4.696,-0.1285500829154451
4.697,-0.1436245811279492
4.698,-0.13872889981565725
4.699,-0.11568938485191453
4.7,-0.10203926199856349
4.701,-0.10880801220706705
4.702,-0.12026388504294896
4.703,-0.1206007790181532
4.704,-0.11366045322134215
4.705,-0.10762660578198432
4.706,-0.101107937704527
4.707,-0.08986358048160054
4.708,-0.07393248298079969
4.709,-0.07272516651625453
4.71,-0.08598694279682512
4.711,-0.08476540917632881
4.712,-0.06261944591651007
4.713,-0.042843689057313374
4.714,-0.03528282238438167
4.715,-0.045535087208432315
4.716,-0.05744808703330912
4.717,-0.05239515055005742
4.718,-0.028594688715262977
4.719,-0.003201168373323981
4.72,-0.007202768229624997
4.721,-0.04197304037765462
4.722,-0.058479529590639734
4.723,-0.03337132401860266
4.724,-0.0017731418969892502
4.725,0.006189640797551784
4.726,-0.015146803458683111
4.727,-0.03936091184615491
4.728,-0.0350417423789212
4.729,-0.003071028434929281
4.73,0.026894121300757412
4.731,0.030461808139227584
4.732,0.006767107814597375
4.733,-0.01869972423530795
4.734,-0.016044827893753097
4.735,0.015528056477046574
4.736,0.04495823338194671
4.737,0.04040639302982149
4.738,0.01444563677967118
4.739,0.0009392853133543781
4.74,0.01593864693597192
4.741,0.04131703331683829
4.742,0.055492511001870325
4.743,0.05234648762422351
4.744,0.03796689741347006
4.745,0.03327732353930443
4.746,0.03760898726871192
4.747,0.04304890999125194
4.748,0.05111599029195626
4.749,0.04413007063109799
4.75,0.020253358753372766
4.751,0.014123316457245905
4.752,0.02764750435330029
4.753,0.04145465996668534
4.754,0.046028045742917224
4.755,0.03877306597309255
4.756,0.032626102590050596
4.757,0.03257060110212399
4.758,0.03588160511700616
4.759,0.044531733279259196
4.76,0.052829317873822106
4.761,0.05021295980892831
4.762,0.04122590671814917
4.763,0.04005080376060355
4.764,0.04495189656103187
4.765,0.05280327302377452
4.766,0.05758371847171218
4.767,0.05781479470594504
4.768,0.05373872624515433
4.769,0.051303613569145354
4.77,0.0501161990092445
4.771,0.048846449047015954
4.772,0.04948280443596783
4.773,0.05272671065404408
4.774,0.058561912746822674
4.775,0.061623919376309795
4.776,0.04821288952511684
4.777,0.026194274775274494
4.778,0.023979724016272144
4.779,0.04532904600253328
4.78,0.05741190278925205
4.781,0.037067406441831804
4.782,0.01369661666016857
4.783,0.009358677038690439
4.784,0.019732793263486814
4.785,0.03427569058327897
4.786,0.039624631741383656
4.787,0.022434526151990146
4.788,-0.003448377003981614
4.789,-0.014560043231361522
4.79,0.0011860255971725224
4.791,0.027786319554079276
4.792,0.029925511551551497
4.793,0.0020990683415834043
4.794,-0.027225194525828965
4.795,-0.028647012898566745
4.796,-0.0033354783815775705
4.797,0.013914537495602657
4.798,-0.00982872051385947
4.799,-0.043277352000525335
4.8,-0.047432585861411906
4.801,-0.02741476345864435
4.802,-0.010359091121179893
4.803,-0.014086728049377837
4.804,-0.0344054238338437
4.805,-0.0450040830269141
4.806,-0.03604756675419258
4.807,-0.014981262592361782
4.808,-0.004863617415225133
4.809,-0.02104434411241399
4.81,-0.04036349520135527
4.811,-0.028382086972240313
4.812,-0.0039625905453118775
4.813,0.0007966031020260289
4.814,-0.01841715231491628
4.815,-0.0396634407494684
4.816,-0.03119892042419847
4.817,0.0021069147045360524
4.818,0.016942717199930145
4.819,-0.007044389635476705
4.82,-0.04445888301261016
4.821,-0.0553301695492669
4.822,-0.025826965608179944
4.823,0.013399683382122897
4.824,0.00974906913348333
4.825,-0.039245456795081866
4.826,-0.08317421454621893
4.827,-0.08151952842480606
4.828,-0.0416607968166826
4.829,-0.01458698821189114
4.83,-0.033781964628189734
4.831,-0.07670558906847003
4.832,-0.10610502189097115
4.833,-0.08751851299771243
4.834,-0.04215175816041042
4.835,-0.02349545401123719
4.836,-0.04993849198617938
4.837,-0.09052377950652374
4.838,-0.10401508337913289
4.839,-0.0823792938382658
4.84,-0.04931230989835999
4.841,-0.04591005557190015
4.842,-0.07712061762019301
4.843,-0.11142089032025752
4.844,-0.10217290720631336
4.845,-0.05986739466411864
4.846,-0.03213065036479207
4.847,-0.04431999967635236
4.848,-0.07341964014314727
4.849,-0.08521380196122814
4.85,-0.07300538231287768
4.851,-0.04520586510364349
4.852,-0.03433309576305619
4.853,-0.051472522259904376
4.854,-0.07312252486140394
4.855,-0.0704804478041211
4.856,-0.040597868714295895
4.857,-0.009654476114563205
4.858,-0.0060581356329839995
4.859,-0.022489232222941587
4.86,-0.02849456084713918
4.861,-0.01634826799159405
4.862,0.007533017955747687
4.863,0.022685372859684777
4.864,0.012962695173760426
4.865,-0.011445464641390039
4.866,-0.020082085924172464
4.867,-0.0019723668859780562
4.868,0.029236429163888262
4.869,0.037843411826912414
4.87,0.0154741989311583
4.871,-0.00796305600318599
4.872,-0.008077468776690171
4.873,0.005495867326800044
4.874,0.011662841171806703
4.875,-0.006165420764807016
4.876,-0.0358935634183815
4.877,-0.06330472982318912
4.878,-0.07515449354727458
4.879,-0.0684154066098212
4.88,-0.05520700252329527
4.881,-0.056840690704957196
4.882,-0.07129372082163982
4.883,-0.0790411327952097
4.884,-0.07915587342303108
4.885,-0.07637412403108254
4.886,-0.07289781193057468
4.887,-0.0723055433869157
4.888,-0.0631780668810333
4.889,-0.059309724331349414
4.89,-0.06753423614978683
4.891,-0.07227619170648891
4.892,-0.060636013099015784
4.893,-0.042506570148160824
4.894,-0.02641351192124222
4.895,-0.027302667936958878
4.896,-0.04320581329578447
4.897,-0.054088856917675246
4.898,-0.04267248988465579
4.899,-0.004149455689554123
4.9,0.02360777648174336
4.901,0.0034908569884929195
4.902,-0.03995026328707977
4.903,-0.053635643615437156
4.904,-0.018554249037645833
4.905,0.030328814890460798
4.906,0.03866984400194685
4.907,-0.006985676865485062
4.908,-0.05628046130061562
4.909,-0.0636252586438582
4.91,-0.018876725257470413
4.911,0.0339363568818603
4.912,0.02919746447381873
4.913,-0.035135884166249444
4.914,-0.08574213826096214
4.915,-0.06404799570505101
4.916,0.003957116890463294
4.917,0.03790859724501589
4.918,-0.004275241797184413
4.919,-0.07170009771806296
4.92,-0.09168721595849734
4.921,-0.05330883726323393
4.922,-0.006817689226634991
4.923,-0.010637264355229116
4.924,-0.05913016982721339
4.925,-0.10228580578039795
4.926,-0.10293731695295633
4.927,-0.0688845409085373
4.928,-0.03797609656841767
4.929,-0.0454194425483199
4.93,-0.078199151496937
4.931,-0.097270636630231
4.932,-0.09500336461124592
4.933,-0.08189598862353041
4.934,-0.06278332892288913
4.935,-0.056049192440743766
4.936,-0.06450749982747296
4.937,-0.07170991749286502
4.938,-0.07098287936896887
4.939,-0.05248121313293543
4.94,-0.023313217136776098
4.941,-0.00637310160370339
4.942,-0.016003804652772465
4.943,-0.038881228956565456
4.944,-0.04086640901376946
4.945,-0.010028188911696328
4.946,0.01891567318604384
4.947,0.019817757401798634
4.948,0.0017737023593947926
4.949,-0.016755077067122443
4.95,-0.01637648586818914
4.951,0.006403168328352706
4.952,0.02138340084376289
4.953,0.0026174881485932474
4.954,-0.039393840666926624
4.955,-0.05448207251947183
4.956,-0.02480838826081972
4.957,0.005021260071969391
4.958,-0.0031173552203237025
4.959,-0.04097782783526766
4.96,-0.06774732114845838
4.961,-0.06863610736335243
4.962,-0.05147115458125627
4.963,-0.04282653633390078
4.964,-0.06433177429474088
4.965,-0.09021683435140783
4.966,-0.09416090980290993
4.967,-0.07713195437028476
4.968,-0.06046667327975064
4.969,-0.0694762843867321
4.97,-0.09432428654672001
4.971,-0.09724725614071263
4.972,-0.08039466937865228
4.973,-0.070881359536376
4.974,-0.06987575464443983
4.975,-0.06951941361307025
4.976,-0.06592675540925398
4.977,-0.0592967689553464
4.978,-0.06846798913536786
4.979,-0.0835751407615327
4.98,-0.08250016992514916
4.981,-0.07120546341597153
4.982,-0.057663849989765426
4.983,-0.047440643672058504
4.984,-0.05587880700315936
4.985,-0.07071346128246517
4.986,-0.07446774255898557
4.987,-0.0632584655089436
4.988,-0.045863601895081665
4.989,-0.03710043030803795
4.99,-0.044809757455407044
4.991,-0.0554072117201516
4.992,-0.061990175599493616
4.993,-0.059378278965160416
4.994,-0.04348807023521886
4.995,-0.023505212375297107
4.996,-0.017172815693623035
4.997,-0.03598114862102548
4.998,-0.07202123129473867
4.999,-0.08524322598302078
5.0,-0.055000297059920926
5.001,-0.019387162485219416
5.002,-0.02232529123232789
5.003,-0.07056034218085251
5.004,-0.1158491593284749
5.005,-0.09844343251616319
5.006,-0.03704524161121808
5.007,-0.007538084364979841
5.008,-0.04493138393437112
5.009,-0.11679327199333439
5.01,-0.14228846128803307
5.011,-0.08187446809123786
5.012,0.0015743259362991922
5.013,0.01026467615891288
5.014,-0.06293370839447117
5.015,-0.13064283491789075
5.016,-0.10813565453067786
5.017,-0.02622825001785527
5.018,0.015243722545109313
5.019,-0.020354113654397408
5.02,-0.08161657449111447
5.021,-0.09333919646084879
5.022,-0.029134528672880175
5.023,0.046099043407215184
5.024,0.04592941216071263
5.025,-0.024347984423161776
5.026,-0.07941278214410848
5.027,-0.059773431226190395
5.028,0.006131716882287788
5.029,0.0307597553388395
5.03,-0.02040114218197374
5.031,-0.0738910551421839
5.032,-0.06920209461409535
5.033,-0.022050656284423896
5.034,0.010187982639545226
5.035,-0.009020252076304702
5.036,-0.04929121628704959
5.037,-0.06044061467177475
5.038,-0.032521694525789055
5.039,0.003525061204660426
5.04,0.012349070064160379
5.041,-0.016530675588103623
5.042,-0.041497881937393344
5.043,-0.03298245945060646
5.044,-0.006015303319119312
5.045,0.016339474158119243
5.046,0.008831240095141902
5.047,-0.013252852927470804
5.048,-0.019639231569027665
5.049,-0.010126698645222155
5.05,0.0009877204015710619
5.051,0.012552468917820546
5.052,0.016627516776736104
5.053,0.002649847328420049
5.054,-0.014131753189376161
5.055,-0.010909381638482023
5.056,0.010178454901917757
5.057,0.029088634656276577
5.058,0.026024669273524457
5.059,0.008655299116546304
5.06,-0.008036107175038092
5.061,-0.00928264163486124
5.062,0.007505328671277107
5.063,0.016097080490539272
5.064,-0.005126003025652256
5.065,-0.03630731224492515
5.066,-0.05164576733820021
5.067,-0.03613254351222888
5.068,-0.006048885929703693
5.069,-0.006084116897195986
5.07,-0.04163633061095319
5.071,-0.07089296428394334
5.072,-0.0652698014315994
5.073,-0.04932405090127093
5.074,-0.044568848837031
5.075,-0.05794844458732771
5.076,-0.07844482434245602
5.077,-0.08597376947474838
5.078,-0.08309612399315021
5.079,-0.08281506086246083
5.08,-0.08709344067760715
5.081,-0.09491538016467363
5.082,-0.10019343053883434
5.083,-0.09412371600326333
5.084,-0.09098002722390382
5.085,-0.09328684680115748
5.086,-0.09259988637083584
5.087,-0.08526175612800087
5.088,-0.06749627657412144
5.089,-0.054830659355868956
5.09,-0.05838215314730816
5.091,-0.05879168692191755
5.092,-0.045472338217582786
5.093,-0.026606740476923053
5.094,-0.01588856274758107
5.095,-0.014666131877220984
5.096,-0.018264749961786984
5.097,-0.015347688733818598
5.098,-0.00716117223589962
5.099,0.002010389542041003
5.1,0.0062753626196872915
5.101,0.005425216164377162
5.102,0.010549440909377098
5.103,0.01777254344802144
5.104,0.012825098859141735
5.105,-0.010813039332750839
5.106,-0.03339701240267151
5.107,-0.029243415222844023
5.108,-0.0032955741643770696
5.109,0.007596862619217586
5.11,-0.018826053953064026
5.111,-0.05313088206394008
5.112,-0.0680376307676585
5.113,-0.05937316554186737
5.114,-0.03858901650322723
5.115,-0.03095972959580128
5.116,-0.0464104483638614
5.117,-0.07551302437451587
5.118,-0.0983136441703218
5.119,-0.08917337944037836
5.12,-0.05597783202927317
5.121,-0.04244990161595996
5.122,-0.06713013506981177
5.123,-0.09586025599666416
5.124,-0.0970500089405537
5.125,-0.06387344190215304
5.126,-0.02412530744878111
5.127,-0.015476404182215561
5.128,-0.03888110752947799
5.129,-0.06645820890997418
5.13,-0.06214549647087413
5.131,-0.00969555299848853
5.132,0.051344393871425656
5.133,0.06683885349911918
5.134,0.043226959531316014
5.135,0.03434675815026432
5.136,0.08432099695326843
5.137,0.17992506311238543
5.138,0.25916506741162915
5.139,0.29126441930188557
5.14,0.30729590814376245
5.141,0.35928307603445403
5.142,0.47708120067162685
5.143,0.6176296099549402
5.144,0.7015744258487661
5.145,0.7186548307773235
5.146,0.7408082479019257
5.147,0.8313524656239221
5.148,0.9860798061248148
5.149,1.1262280551774715
5.15,1.1864832301624715
5.151,1.1952246499099555
5.152,1.2298444095872945
5.153,1.3489454883642027
5.154,1.5222157334419517
5.155,1.6459944035460483
5.156,1.6684396574185867
5.157,1.644302345586513
5.158,1.6607984992757021
5.159,1.7424802301175115
5.16,1.8320548859749914
5.161,1.8434052722991008
5.162,1.7548045571501394
5.163,1.6224897392369428
5.164,1.5178391900420574
5.165,1.4815647124399287
5.166,1.478444456668107
5.167,1.428826257109466
5.168,1.3003359328268598
5.169,1.1418029486170516
5.17,1.0174010002512446
5.171,0.9495789234601107
5.172,0.897991538533185
5.173,0.8056744959484865
5.174,0.6587478921853891
5.175,0.49898715305271557
5.176,0.3855679879890644
5.177,0.3204718953884495
5.178,0.26459027331612506
5.179,0.19253548884768856
5.18,0.10298252922097009
5.181,0.005617130344221033
5.182,-0.0688718943340342
5.183,-0.08409779907922248
5.184,-0.045547198483964206
5.185,0.006320751153104252
5.186,0.01939958324997402
5.187,-0.02215182432308077
5.188,-0.07442827363125241
5.189,-0.09186451646747312
5.19,-0.05217732486453881
5.191,0.01811433703261896
5.192,0.04904806502313351
5.193,0.007599150779462651
5.194,-0.06354571524255188
5.195,-0.09242289597808047
5.196,-0.044941408912088435
5.197,0.026258966638003842
5.198,0.03783330808602731
5.199,-0.018036865574002213
5.2,-0.07152727211027002
5.201,-0.06891147941685113
5.202,-0.01224296123850228
5.203,0.04487010013327361
5.204,0.04429663087680267
5.205,-0.008209023639596495
5.206,-0.059539755092702595
5.207,-0.053554458143042306
5.208,0.0015106688408404935
5.209,0.0348117206175318
5.21,0.016793830482615055
5.211,-0.01746262345518497
5.212,-0.03396254995053954
5.213,-0.022085768498015218
5.214,0.008912170292185719
5.215,0.021922186850704472
5.216,0.0008662271146226885
5.217,-0.029795710123547862
5.218,-0.046701125266821394
5.219,-0.040519431670080104
5.22,-0.022164888733664602
5.221,-0.018224485057465233
5.222,-0.021715720340227358
5.223,-0.026981475386490282
5.224,-0.035633918126245466
5.225,-0.041519833083833856
5.226,-0.03221142188750355
5.227,-0.009361467151053428
5.228,0.001244086686093843
5.229,-0.014924583913461433
5.23,-0.04024787781480431
5.231,-0.0397664365159185
5.232,-0.010016096209993624
5.233,0.017524161939091388
5.234,0.013202669677484711
5.235,-0.018656990977718294
5.236,-0.03575101559417455
5.237,-0.011703856271240216
5.238,0.022191291637348003
5.239,0.025951184988567525
5.24,-0.0026675763121378985
5.241,-0.032976195949046334
5.242,-0.031132416477638335
5.243,-0.00464337650462505
5.244,0.013044914950959361
5.245,0.0061891837804867456
5.246,-0.018868985614632322
5.247,-0.03332110177409712
5.248,-0.015511964157837248
5.249,0.00925549081869392
5.25,0.009534752914969812
5.251,-0.012540845725044417
5.252,-0.029356038107834923
5.253,-0.025854729222740173
5.254,-0.006891672967174014
5.255,0.006725774517116389
5.256,0.0033887216339484783
5.257,-0.012059388249454262
5.258,-0.028287823685373553
5.259,-0.017747355582922484
5.26,0.01191457840957388
5.261,0.025860255895309565
5.262,0.0198404629145415
5.263,0.005499081558869478
5.264,-0.007751347002596583
5.265,-0.004981244030685207
5.266,0.01148686497460825
5.267,0.01758896973102452
5.268,0.0032529156917004516
5.269,-0.022991305771751572
5.27,-0.03345761530929039
5.271,-0.019988385307149224
5.272,-0.0035676558558457375
5.273,-0.006705220146632922
5.274,-0.026833640567078397
5.275,-0.03568857299140597
5.276,-0.01639350169401446
5.277,0.0074441564501075965
5.278,0.005522299436652247
5.279,-0.02218980591222619
5.28,-0.045464430202594934
5.281,-0.03810746666487151
5.282,-0.011506009199219205
5.283,0.0033593453849667413
5.284,-0.015543888191275597
5.285,-0.036853489998621015
5.286,-0.03200159626548702
5.287,0.0024336749827645237
5.288,0.03938659143135104
5.289,0.03613360610953939
5.29,-0.0007869879761876405
5.291,-0.014604523986204425
5.292,0.01745755986037541
5.293,0.06156483736047633
5.294,0.07191994720759191
5.295,0.03386277753088909
5.296,-0.0051090844479629825
5.297,0.0021395165413204725
5.298,0.04694102899299578
5.299,0.0866901725235779
5.3,0.08789394242937608
5.301,0.049759651536320455
5.302,0.01224668201725391
5.303,0.0010883717239825274
5.304,0.01331883259475767
5.305,0.03776058250057394
5.306,0.03954404771681351
5.307,0.010354101583105308
5.308,-0.018669648778860768
5.309,-0.01855186846187512
5.31,0.006734498983435214
5.311,0.036223838868872385
5.312,0.048517058923009844
5.313,0.029382937429042955
5.314,0.0006972246320415252
5.315,-0.003958629194736454
5.316,0.019112906253546072
5.317,0.056570094253013195
5.318,0.06584833044654484
5.319,0.03785799163907498
5.32,0.01144406837227067
5.321,0.015643451237634408
5.322,0.05733267624722281
5.323,0.09916069458257075
5.324,0.10056977127120847
5.325,0.07792540995100775
5.326,0.06758430079553944
5.327,0.09007830360782394
5.328,0.12401595857340958
5.329,0.1302394443537542
5.33,0.10317228248221848
5.331,0.08615302128048609
5.332,0.09707881061175097
5.333,0.11807776407456053
5.334,0.11910665569630176
5.335,0.09315053851894554
5.336,0.07481197008548696
5.337,0.08926573053313923
5.338,0.11543582544464526
5.339,0.12133247269672563
5.34,0.09916743299427162
5.341,0.06494664159430963
5.342,0.06388107623378131
5.343,0.10006080975379651
5.344,0.1276561744573281
5.345,0.1167595006909534
5.346,0.0798957911255008
5.347,0.058383013921435196
5.348,0.0782754039352672
5.349,0.10771330177346579
5.35,0.11897067810566628
5.351,0.11398454661565544
5.352,0.10802441952474899
5.353,0.10486621340603344
5.354,0.12191944473578309
5.355,0.1386418916899548
5.356,0.148184107596377
5.357,0.1523234673248807
5.358,0.14106984059868957
5.359,0.12507154273446627
5.36,0.12062319985159593
5.361,0.128868050225144
5.362,0.15205423880248833
5.363,0.17435405526502973
5.364,0.16861517507383555
5.365,0.13536969603641882
5.366,0.11160689478721325
5.367,0.13544019308399421
5.368,0.1911063197064525
5.369,0.21351862426858406
5.37,0.17353976775178095
5.371,0.12120215310438426
5.372,0.11148304307943287
5.373,0.16024562967581418
5.374,0.22469127924635887
5.375,0.2305531186013485
5.376,0.17463717360041506
5.377,0.12869129887563652
5.378,0.14864812352258722
5.379,0.21587667801495838
5.38,0.261366191874778
5.381,0.23091031011314608
5.382,0.16481633109513633
5.383,0.14196160430111215
5.384,0.18314217912726138
5.385,0.2366876075705837
5.386,0.23677704771921854
5.387,0.17368245307290775
5.388,0.11087373809457886
5.389,0.10022564138199147
5.39,0.1289314547506191
5.391,0.15448081600504354
5.392,0.14726629366151692
5.393,0.10653642108133483
5.394,0.07546380964586334
5.395,0.07709569148858529
5.396,0.09753657775837922
5.397,0.10826356087562204
5.398,0.09938115632177434
5.399,0.0844379892178661
5.4,0.07376463359523833
5.401,0.06460285944296064
5.402,0.06920188160652468
5.403,0.07925016252793908
5.404,0.08093526071973305
5.405,0.08116327842315314
5.406,0.07774284872415271
5.407,0.08028200300946498
5.408,0.09820651186115498
5.409,0.12056243918772652
5.41,0.12767490892573038
5.411,0.12168598945248114
5.412,0.10679072601381791
5.413,0.09373178122894912
5.414,0.08958243639699491
5.415,0.09038120083864631
5.416,0.08659050916162558
5.417,0.08282361079166359
5.418,0.07231004451018341
5.419,0.06776371559093673
5.42,0.07035318408425136
5.421,0.06726812587033422
5.422,0.061024830706944755
5.423,0.057279019785171546
5.424,0.05933545177057613
5.425,0.06330932458362809
5.426,0.05733070158661516
5.427,0.039608270989189204
5.428,0.030650982823186144
5.429,0.03440243437729946
5.43,0.0392580510635872
5.431,0.04108503416862958
5.432,0.03310798460644361
5.433,0.015419571182938616
5.434,0.007139951163791523
5.435,0.018601857800874814
5.436,0.03537557817597399
5.437,0.04421339611378769
5.438,0.03878464585086331
5.439,0.029010443626644726
5.44,0.024300252362416678
5.441,0.01770699252949553
5.442,0.016974194935007562
5.443,0.029748059825111684
5.444,0.04768414676946795
5.445,0.04605741423974704
5.446,0.026404013896213906
5.447,0.008457497701769342
5.448,0.021456468177068404
5.449,0.05029592650519335
5.45,0.05937534493164667
5.451,0.05103040089979642
5.452,0.028240118363880618
5.453,0.010316010820847238
5.454,0.025817863657842884
5.455,0.0608027317516763
5.456,0.07399505719546058
5.457,0.05077492148599356
5.458,0.009841835675067615
5.459,-0.005868525841230008
5.46,0.021292487236106945
5.461,0.05946863806300164
5.462,0.06691440815299977
5.463,0.036041299745129964
5.464,-0.00527551931382352
5.465,-0.010844227217643835
5.466,0.022944659017492906
5.467,0.05704452871619607
5.468,0.0585599227600904
5.469,0.027279878401292684
5.47,-0.004249332968351973
5.471,0.0027466826617286986
5.472,0.0365318149383935
5.473,0.05450730916397577
5.474,0.0404689951203584
5.475,0.01248518229800942
5.476,-0.0007293298826182309
5.477,0.010915922803950298
5.478,0.03287445589849771
5.479,0.041225567655122586
5.48,0.030182503340357495
5.481,0.014909501777606226
5.482,0.018286970683323182
5.483,0.03915907257162273
5.484,0.04907505944703334
5.485,0.03219926649937044
5.486,0.00788237155515825
5.487,0.003778619288392713
5.488,0.028239084746712512
5.489,0.0483246959507501
5.49,0.04031311691547108
5.491,0.027278281258679364
5.492,0.025048820607707946
5.493,0.035687882978403855
5.494,0.05278972684601117
5.495,0.06064074387967605
5.496,0.05308862401148331
5.497,0.043486511867649624
5.498,0.041691725497504085
5.499,0.04281726890575273
5.5,0.040443918432284495
5.501,0.03286882178180776
5.502,0.02967854518228659
5.503,0.03657794202752348
5.504,0.03801091843123782
5.505,0.02876610039068629
5.506,0.022313156170271773
5.507,0.023946328562533682
5.508,0.03625220180297597
5.509,0.046240720744289
5.51,0.04135977944472106
5.511,0.029869715397374666
5.512,0.018037337542181963
5.513,0.01774526445573937
5.514,0.0364875929509163
5.515,0.0519310188013513
5.516,0.05106208313874092
5.517,0.03671046871957911
5.518,0.01956991825383568
5.519,0.01610345452112358
5.52,0.035819354459292414
5.521,0.051728508256378224
5.522,0.047564125043100716
5.523,0.035486868695767906
5.524,0.021118478779176008
5.525,0.020386907801123493
5.526,0.038727752192872986
5.527,0.05464387195631641
5.528,0.050518342441810436
5.529,0.025459438612538556
5.53,-0.0005361517458881167
5.531,0.004074506598093831
